,id,authors,title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url
672,673,Chimamanda Ngozi Adichie,Americanah,4.26,1764,3564,16174,50092,63514,https://images.gr-assets.com/books/1356654499m/15796700.jpg
673,674,James Patterson,Suzanne's Diary for Nicholas,4.16,2106,5364,21005,38213,57476,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
674,675,Stephen King,Firestarter,3.85,1589,9090,42672,51583,43197,https://images.gr-assets.com/books/1394208032m/233667.jpg
675,676,Sylvia Day,"Entwined with You (Crossfire, #3)",4.19,2275,6942,25570,47336,75608,https://images.gr-assets.com/books/1362526983m/15731779.jpg
676,677,Christopher McDougall,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",4.27,1516,3182,15027,42605,59098,https://images.gr-assets.com/books/1320531983m/6289283.jpg
677,678,Gabrielle Zevin,The Storied Life of A.J. Fikry,3.98,2685,5844,28640,63184,44960,https://images.gr-assets.com/books/1404582137m/18293427.jpg
678,679,Ludwig Bemelmans,Madeline,4.22,2361,5708,26834,43736,79679,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
679,680,Napoleon Hill,Think and Grow Rich: The Landmark Bestseller - Now Revised and Updated for the 21st Century,4.17,2764,5469,18408,33331,57472,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
680,681,"Laura Ingalls Wilder, Garth Williams","Little House in the Big Woods (Little House, #1)",4.16,2773,5952,31155,57916,80195,https://images.gr-assets.com/books/1475195170m/8337.jpg
681,682,Susanna Clarke,Jonathan Strange & Mr Norrell,3.8,8086,14044,30972,48696,52890,https://images.gr-assets.com/books/1357027589m/14201.jpg
682,683,Nicholas Sparks,A Bend in the Road,4.02,1452,5660,27409,42912,45740,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
683,684,Rick Riordan,"The House of Hades (The Heroes of Olympus, #4)",4.54,698,1916,12999,45501,114293,https://images.gr-assets.com/books/1464201430m/12127810.jpg
684,685,Michael  Grant,"Gone (Gone, #1)",3.85,6428,12529,32771,47507,54718,https://images.gr-assets.com/books/1357796831m/2536134.jpg
685,686,Nicholas Sparks,"The Wedding (The Notebook, #2)",3.98,2102,7587,28194,39312,47163,https://images.gr-assets.com/books/1385738787m/3466.jpg
686,687,David McCullough,1776,4.06,3155,5468,23230,51681,51844,https://images.gr-assets.com/books/1306787560m/1067.jpg
687,688,Jon Krakauer,Under the Banner of Heaven: A Story of Violent Faith,3.98,1958,5259,25101,52050,39329,https://images.gr-assets.com/books/1356441391m/10847.jpg
688,689,Jess Walter,Beautiful Ruins,3.67,2869,10393,38113,51164,25782,https://images.gr-assets.com/books/1338161553m/11447921.jpg
689,690,Barack Obama,The Audacity of Hope: Thoughts on Reclaiming the American Dream,3.69,7053,7808,28645,40177,30432,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
690,691,Stephen King,On Writing: A Memoir of the Craft,4.31,1361,3497,18862,51470,76728,https://images.gr-assets.com/books/1436735207m/10569.jpg
691,692,Kristin Hannah,"Firefly Lane (Firefly Lane, #1)",4.04,2074,6448,25649,46852,50101,https://images.gr-assets.com/books/1362435448m/1472878.jpg
692,693,Michael Crichton,Sphere,3.77,1851,9728,40085,49513,33828,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
693,694,Emily Giffin,Love the One You're With,3.7,3289,10895,39052,44476,31902,https://images.gr-assets.com/books/1361466590m/2120652.jpg
694,695,"Robert Galbraith, J.K. Rowling","The Silkworm (Cormoran Strike, #2)",4.03,1330,4361,27130,67680,44645,https://images.gr-assets.com/books/1392577290m/18214414.jpg
695,696,Anne Rice,"The Vampire Lestat (The Vampire Chronicles, #2)",4.05,1531,6801,30996,54376,57263,https://images.gr-assets.com/books/1347515742m/43814.jpg
696,697,Ann Patchett,State of Wonder,3.85,2243,8179,32560,57115,35643,https://images.gr-assets.com/books/1454428541m/9118135.jpg
697,698,Matthew Quick,The Silver Linings Playbook,4.0,1493,5495,25882,54594,41944,https://images.gr-assets.com/books/1358277412m/13539044.jpg
698,699,"Jules Verne, Anthony Bonner",Twenty Thousand Leagues Under the Sea,3.86,2333,8924,38817,55211,43413,https://images.gr-assets.com/books/1494979127m/33507.jpg
699,700,Philippa Gregory,"The Constant Princess (The Plantagenet and Tudor Novels, #6)",3.88,2456,6856,33052,49899,38537,https://images.gr-assets.com/books/1355932704m/16181.jpg
700,701,"Virginia Woolf, Maureen Howard",Mrs. Dalloway,3.78,6254,13779,37308,52528,48478,https://images.gr-assets.com/books/1479336522m/14942.jpg
701,702,"Jonas Jonasson, Rod Bradbury",The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,3.81,4096,11094,31788,50610,40277,https://images.gr-assets.com/books/1334848488m/13486632.jpg
702,703,Stephen King,Bag of Bones,3.87,2377,9330,35689,46716,43755,https://images.gr-assets.com/books/1365592796m/10589.jpg
703,704,John Irving,The Cider House Rules,4.1,1250,4327,23669,55302,49715,https://images.gr-assets.com/books/1327962519m/4687.jpg
704,705,"Richard Bachman, Stephen King",Thinner,3.66,2810,13288,44786,41617,33972,https://images.gr-assets.com/books/1346947063m/10605.jpg
705,706,"Jules Verne, Michael Glencross, Brian W. Aldiss",Around the World in Eighty Days,3.9,1273,6693,36897,55603,40666,https://images.gr-assets.com/books/1308815551m/54479.jpg
706,707,Sharon Creech,Walk Two Moons,3.95,3251,8401,29328,43060,48930,https://images.gr-assets.com/books/1389035862m/53496.jpg
707,708,"Paulo Coelho, Margaret Jull Costa",Eleven Minutes,3.69,4444,11306,31202,38487,30702,https://images.gr-assets.com/books/1358266987m/1430.jpg
708,709,J.D. Salinger,Nine Stories,4.19,1416,3591,18615,41479,52196,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
709,710,Julie Powell,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen: How One Girl Risked Her Marriage, Her Job, and Her Sanity to Master the Art of Living",3.67,4405,11803,37340,44811,31204,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
710,711,Neal Shusterman,"Unwind (Unwind, #1)",4.18,3032,5976,22062,50286,71287,https://images.gr-assets.com/books/1297677706m/764347.jpg
711,712,Diana Gabaldon,"Drums of Autumn (Outlander, #4)",4.34,584,2679,18529,48756,75180,https://images.gr-assets.com/books/1500688941m/10988.jpg
712,713,Marie Lu,"Prodigy (Legend, #2)",4.29,1213,3659,21004,56370,77947,https://images.gr-assets.com/books/1336254717m/13414446.jpg
713,714,William Shakespeare,King Lear,3.89,2825,10502,36179,47682,50094,https://images.gr-assets.com/books/1331563731m/12938.jpg
714,715,Arthur Miller,Death of a Salesman,3.49,6733,19241,46338,46051,29234,https://images.gr-assets.com/books/1469024140m/12898.jpg
715,716,Nicholas Sparks,The Choice,3.99,2160,7288,28349,42867,47861,https://images.gr-assets.com/books/1385739133m/531350.jpg
716,717,Kate Egan,The Hunger Games: Official Illustrated Movie Companion,4.51,1968,2226,10191,24365,81325,https://images.gr-assets.com/books/1363678804m/11742691.jpg
717,718,William Faulkner,The Sound and the Fury,3.86,6725,10848,26021,40913,48824,https://images.gr-assets.com/books/1433089995m/10975.jpg
718,719,Eckhart Tolle,A New Earth: Awakening to Your Life's Purpose,4.02,4424,7162,19384,32949,49538,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
719,720,Tite Kubo,"Bleach, Volume 01",4.21,2644,5380,18982,30554,62873,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
720,721,Allie Brosh,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",4.17,4313,5424,17787,39701,63783,https://images.gr-assets.com/books/1409522492m/17571564.jpg
721,722,Robert Jordan,"The Shadow Rising (Wheel of Time, #4)",4.21,930,3327,20346,48728,57231,https://images.gr-assets.com/books/1470841890m/9539.jpg
722,723,Gregory David Roberts,Shantaram,4.26,2188,4308,13378,34106,57858,https://images.gr-assets.com/books/1333482282m/33600.jpg
723,724,Charlaine Harris,"From Dead to Worse (Sookie Stackhouse, #8)",4.01,946,5941,37809,62516,54602,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
724,725,"Stephen King, Ned Dameron","The Waste Lands (The Dark Tower, #3)",4.24,801,3169,19831,50959,60497,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
725,726,Jeffery Deaver,"The Bone Collector (Lincoln Rhyme, #1)",4.18,1165,3101,20494,47836,52654,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
726,727,"Bernhard Schlink, Carol Brown Janeway",The Reader,3.73,2975,10982,39603,55731,32414,https://images.gr-assets.com/books/1327936339m/101299.jpg
727,728,"Bill Martin Jr., Eric Carle","Brown Bear, Brown Bear, What Do You See?",4.19,2280,6108,22298,31492,64984,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
728,729,Dan Simmons,"Hyperion (Hyperion Cantos, #1)",4.21,2284,5503,18329,41131,63242,https://images.gr-assets.com/books/1405546838m/77566.jpg
729,730,John Steinbeck,The Pearl,3.41,8757,18361,48458,45467,24848,https://images.gr-assets.com/books/1437234939m/5308.jpg
730,731,William Peter Blatty,The Exorcist,4.14,2211,4877,22809,43470,57208,https://images.gr-assets.com/books/1375168676m/179780.jpg
731,732,Stephenie Meyer,"The Short Second Life of Bree Tanner: An Eclipse Novella (Twilight, #3.5)",3.51,7314,21317,50829,43629,36680,https://images.gr-assets.com/books/1274335680m/7937462.jpg
732,733,David Guterson,Snow Falling on Cedars,3.8,2507,9023,35994,54408,34280,https://images.gr-assets.com/books/1479863528m/77142.jpg
733,734,Alex Haley,Roots: The Saga of an American Family,4.42,784,1951,12877,36557,70416,https://images.gr-assets.com/books/1329398936m/546018.jpg
734,735,"Alan Moore, Brian Bolland, Tim Sale",Batman: The Killing Joke,4.36,883,2751,14311,38045,67322,https://images.gr-assets.com/books/1346331835m/96358.jpg
735,736,Ralph Ellison,Invisible Man,3.84,4351,10006,28935,43080,41092,https://images.gr-assets.com/books/1352854247m/16981.jpg
736,737,Ishmael Beah,A Long Way Gone: Memoirs of a Boy Soldier,4.14,1424,3801,20057,46963,49596,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
737,738,Robert C. O'Brien,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",4.13,1620,4727,26279,50968,58756,https://images.gr-assets.com/books/1351191064m/9822.jpg
738,739,Stephen King,Different Seasons,4.34,435,2223,17523,48177,69848,https://images.gr-assets.com/books/1329662611m/39662.jpg
739,740,"Laura Ingalls Wilder, Garth Williams","The Little House Collection (Little House, #1-9)",4.33,2304,3046,15651,36875,71004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
740,741,Melissa Bank,The Girls' Guide to Hunting and Fishing,3.29,11089,16858,37528,32016,20526,https://images.gr-assets.com/books/1309210476m/33926.jpg
741,742,Hugh Howey,"Wool Omnibus (Silo, #1)",4.24,1155,3518,15776,46236,55157,https://images.gr-assets.com/books/1349614200m/13453029.jpg
742,743,Christopher Moore,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",4.26,2392,4578,16179,37102,65610,https://images.gr-assets.com/books/1331419009m/28881.jpg
743,744,Eckhart Tolle,The Power of Now: A Guide to Spiritual Enlightenment,4.1,3440,6131,17848,33175,52136,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
744,745,Jenny  Lawson,Let's Pretend This Never Happened: A Mostly True Memoir,3.9,5179,9769,25994,41884,47767,https://images.gr-assets.com/books/1489415716m/12868761.jpg
745,746,Scott Lynch,"The Lies of Locke Lamora (Gentleman Bastard, #1)",4.3,2360,4377,14772,44719,71793,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
746,747,Garth Nix,"Sabriel (Abhorsen,  #1)",4.17,2911,5797,22367,47814,67255,https://images.gr-assets.com/books/1293655399m/518848.jpg
747,748,Charlaine Harris,"Dead and Gone (Sookie Stackhouse, #9)",4.01,1114,6415,36292,59321,53790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
748,749,Jodi Picoult,The Storyteller,4.26,1206,3199,15490,47104,58265,https://images.gr-assets.com/books/1356328634m/15753740.jpg
749,750,Jennifer L. Armentrout,"Obsidian (Lux, #1)",4.23,4284,6932,23256,50731,91093,https://images.gr-assets.com/books/1328275091m/12578077.jpg
750,751,Douglas Adams,"Life, the Universe and Everything (Hitchhiker's Guide, #3)",4.19,657,3816,25663,53047,62809,https://images.gr-assets.com/books/1333577589m/8694.jpg
751,752,Sarah J. Maas,"Crown of Midnight (Throne of Glass, #2)",4.49,1092,2478,14391,52781,113639,https://images.gr-assets.com/books/1391580481m/17167166.jpg
752,753,Bryan Lee O'Malley,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",4.18,3667,4891,18962,40649,62678,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
753,754,Jeannette Walls,Half Broke Horses,4.05,820,3719,23221,52865,38854,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
754,755,Terry Pratchett,"Mort (Death, #1; Discworld, #4)",4.22,912,2663,21970,55524,60818,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
755,756,Julie Kagawa,"The Iron King (The Iron Fey, #1)",3.92,5814,11383,34292,50281,61348,https://images.gr-assets.com/books/1327877670m/6644117.jpg
756,757,Larry McMurtry,Lonesome Dove,4.47,1080,2179,10686,29526,72959,https://images.gr-assets.com/books/1378573063m/256008.jpg
757,758,Mary Roach,Stiff: The Curious Lives of Human Cadavers,4.05,1992,5132,24229,49580,47169,https://images.gr-assets.com/books/1347656489m/32145.jpg
758,759,Richelle Mead,"Bloodlines (Bloodlines, #1)",4.22,3103,4901,21147,45060,71923,https://images.gr-assets.com/books/1297199431m/8709527.jpg
759,760,Orson Scott Card,"Ender's Shadow (Ender's Shadow, #1)",4.3,706,2793,16218,44173,61854,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
760,761,Sophie Kinsella,Twenties Girl,3.82,3479,9323,32120,42968,38302,https://images.gr-assets.com/books/1320544759m/6063187.jpg
761,762,Thomas Keneally,Schindler's List,4.34,1225,2361,12913,36982,59675,https://images.gr-assets.com/books/1348163457m/375013.jpg
762,763,Toni Morrison,The Bluest Eye,3.99,2409,6094,24867,45871,42625,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
763,764,Philippa Gregory,"The White Queen (The Plantagenet and Tudor Novels, #2)",3.9,2295,7115,31384,49549,40103,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
764,765,"Malcolm X, Alex Haley",The Autobiography of Malcolm X,4.29,2453,3362,16312,41019,68627,https://images.gr-assets.com/books/1434682864m/92057.jpg
765,766,"Neil Gaiman, Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger",Preludes & Nocturnes (The Sandman #1),4.3,2632,3868,16435,41523,74067,https://images.gr-assets.com/books/1411609637m/23754.jpg
766,767,Laura Hillenbrand,Seabiscuit: An American Legend,4.2,1391,3451,18065,41881,52196,https://images.gr-assets.com/books/1171644213m/110737.jpg
767,768,Dennis Lehane,Shutter Island,4.07,1636,4727,22089,49875,45705,https://images.gr-assets.com/books/1329269081m/21686.jpg
768,769,Arthur Conan Doyle,The Complete Sherlock Holmes,4.5,471,1125,10089,37928,76945,https://images.gr-assets.com/books/1465539139m/188572.jpg
769,770,"William Shakespeare, Roma Gill",Julius Caesar,3.65,3318,13030,42014,46750,30806,https://images.gr-assets.com/books/1354574927m/13006.jpg
770,771,Erik Larson,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",3.81,1951,7701,32350,50986,30001,https://images.gr-assets.com/books/1327864303m/9938498.jpg
771,772,"Plato, Desmond Lee",The Republic,3.9,2772,7531,29394,42284,40766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
772,773,William Shakespeare,The Taming of the Shrew,3.81,2869,9611,35666,47453,38641,https://images.gr-assets.com/books/1327935253m/47021.jpg
773,774,Marissa Meyer,"Cress (The Lunar Chronicles, #3)",4.46,866,2056,14772,56494,103278,https://images.gr-assets.com/books/1470057005m/13206828.jpg
774,775,Patti Smith,Just Kids,4.14,3268,5377,17142,37031,54582,https://images.gr-assets.com/books/1259762407m/341879.jpg
776,777,Jane Green,Jemima J,3.62,8909,9304,24965,29819,30852,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
777,778,"Victor Hugo, Walter J. Cobb",The Hunchback of Notre-Dame,3.97,1952,6849,30636,47753,46231,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
778,779,Rohinton Mistry,A Fine Balance,4.34,1477,3066,11254,31034,57685,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
779,780,"Bill Watterson, G.B. Trudeau",Calvin and Hobbes,4.61,980,1435,7684,22365,85830,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
780,781,Scott Westerfeld,"Specials (Uglies, #3)",3.77,3286,13140,41196,48574,42587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
781,782,Kate Chopin,The Awakening,3.63,7523,14751,35125,44172,35884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
782,783,"P.C. Cast, Kristin Cast","Hunted (House of Night, #5)",3.93,4169,10788,32719,41977,56398,https://images.gr-assets.com/books/1438042897m/4134071.jpg
783,784,Mitch Albom,For One More Day,4.09,958,4221,21064,38962,41515,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
784,785,Tom Clancy,"Clear and Present Danger (Jack Ryan Universe, #6)",4.08,973,3064,21463,44290,38848,https://images.gr-assets.com/books/1291440438m/32669.jpg
785,786,Shel Silverstein,Falling Up,4.33,1209,2879,15625,32073,63204,https://images.gr-assets.com/books/1327871908m/30120.jpg
786,787,Justin Halpern,Sh*t My Dad Says,3.98,2279,6246,25054,40835,41954,https://images.gr-assets.com/books/1370399211m/7821447.jpg
787,788,"Irvine Welsh, Eric Lindor Fall",Trainspotting,4.07,1757,4329,19778,42833,41980,https://images.gr-assets.com/books/1375258001m/23955.jpg
788,789,Isaac Asimov,Foundation and Empire (Foundation #2),4.2,497,2770,18775,44860,49339,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
789,790,Miguel Ruiz,The Four Agreements: A Practical Guide to Personal Freedom,4.12,2463,5818,19047,33836,51308,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
